Timestamp,Temperature,pH,Turbidity
9/14/2023 2:00,20.962,8.078,2.279
9/14/2023 2:30,20.93,8.08,2.293
9/14/2023 3:00,20.884,8.081,2.143
9/14/2023 3:30,20.836,8.081,2.123
9/14/2023 4:00,20.837,8.074,1.958
9/14/2023 4:30,20.802,8.072,2.167
9/14/2023 5:00,20.7,8.071,2.253
9/14/2023 5:30,20.709,8.074,2.73
9/14/2023 6:00,20.744,8.07,2.924
9/14/2023 6:30,20.723,8.07,3.124
9/14/2023 7:00,20.737,8.061,3.545
9/14/2023 7:30,20.725,8.06,2.655
9/14/2023 8:00,20.737,8.062,3.428
9/14/2023 8:30,20.756,8.065,2.948
9/14/2023 9:00,20.785,8.066,3.043
9/14/2023 9:30,20.835,8.072,2.695
9/14/2023 9:30,20.835,8.072,2.695
9/14/2023 10:00,19.996,8.022,1.835
9/14/2023 10:30,17.707,8.038,1.669
9/14/2023 11:00,21.183,8.078,2.424
9/14/2023 11:30,21.295,8.08,2.534
9/14/2023 12:00,21.414,8.083,2.351
9/14/2023 12:30,21.49,8.085,3.02
9/14/2023 13:00,21.532,8.081,2.438
9/14/2023 13:30,21.67,8.07,1.957
9/14/2023 14:00,21.616,8.075,2.301
9/14/2023 14:30,21.62,8.077,2.118
9/14/2023 15:00,21.654,8.08,2.043
9/14/2023 15:30,21.672,8.085,2.024
9/14/2023 16:00,21.707,8.09,2.604
9/14/2023 16:30,21.723,8.09,2.657
9/14/2023 17:00,21.865,8.091,3.688
9/14/2023 17:30,21.916,8.094,3.808
9/14/2023 18:00,21.899,8.084,4.104
9/14/2023 18:30,21.66,8.089,3.097
9/14/2023 19:00,21.768,8.089,3.42
9/14/2023 19:30,21.615,8.085,3.286
9/14/2023 20:00,21.657,8.092,3.515
9/14/2023 20:30,21.537,8.088,2.984
9/14/2023 21:00,21.571,8.088,3.045
9/14/2023 21:30,21.52,8.085,3.07
9/14/2023 22:00,21.486,8.082,2.922
9/14/2023 22:30,21.442,8.084,2.813
9/14/2023 23:00,21.406,8.082,3.046
9/14/2023 23:30,21.342,8.08,2.973
9/15/2023 0:00,21.292,8.079,3.092
9/15/2023 0:30,21.26,8.079,2.589
9/15/2023 1:00,21.243,8.078,2.747
9/15/2023 1:30,21.172,8.083,3.026
9/15/2023 2:00,21.1,8.079,2.459
9/15/2023 2:30,21.014,8.08,2.743
9/15/2023 3:00,20.963,8.08,2.204
9/15/2023 3:30,20.899,8.082,2.296
9/15/2023 4:00,20.836,8.095,2.422
9/15/2023 4:30,20.757,8.082,2.202
9/15/2023 5:00,20.69,8.083,2.298
9/15/2023 5:30,20.618,8.081,2.422
9/15/2023 6:00,20.577,8.083,2.393
9/15/2023 6:30,20.587,8.083,2.712
9/15/2023 7:00,20.577,8.079,2.603
9/15/2023 7:30,20.587,8.077,2.94
9/15/2023 8:00,20.588,8.077,3.039
9/15/2023 8:30,20.603,8.078,3.054
9/15/2023 9:00,20.63,8.079,2.801
9/15/2023 9:30,20.577,8.087,2.949
9/15/2023 9:30,20.577,8.087,2.949
9/15/2023 10:00,20.604,8.089,2.509
9/15/2023 10:30,20.76,8.089,2.257
9/15/2023 11:00,20.949,8.087,2.501
9/15/2023 11:30,21.041,8.089,2.372
9/15/2023 12:00,21.059,8.091,2.562
9/15/2023 12:30,21.154,8.094,2.404
9/15/2023 13:00,21.313,8.1,2.384
9/15/2023 13:30,21.354,8.099,2.32
9/15/2023 14:00,21.418,8.087,1.94
9/15/2023 14:30,21.491,8.083,1.763
9/15/2023 15:00,21.454,8.09,1.901
9/15/2023 15:30,21.438,8.095,1.991
9/15/2023 16:00,21.459,8.097,2.033
9/15/2023 16:30,21.492,8.098,2.142
9/15/2023 17:00,21.637,8.108,2.642
9/15/2023 17:30,21.607,8.103,3.151
9/15/2023 18:00,21.701,8.107,3.577
9/15/2023 18:30,21.607,8.105,3.336
9/15/2023 19:00,21.683,8.105,3.348
9/15/2023 19:30,21.736,8.098,3.857
9/15/2023 20:00,21.586,8.094,3.435
9/15/2023 20:30,21.455,8.097,3.192
9/15/2023 21:00,21.364,8.095,2.968
9/15/2023 21:30,21.302,8.096,2.628
9/15/2023 22:00,21.301,8.092,2.983
9/15/2023 22:30,21.251,8.098,2.579
9/15/2023 23:00,21.233,8.095,2.181
9/15/2023 23:30,21.213,8.096,2.991
9/16/2023 0:00,21.209,8.098,3.075
9/16/2023 0:30,21.184,8.089,3.035
9/16/2023 1:00,21.152,8.089,2.216
9/16/2023 1:30,21.125,8.092,2.698
9/16/2023 2:00,21.08,8.089,2.448
9/16/2023 2:30,21.034,8.095,3.058
9/16/2023 3:00,21.001,8.093,2.26
9/16/2023 3:30,20.948,8.09,2.41
9/16/2023 4:00,20.922,8.089,2.496
9/16/2023 4:30,20.91,8.086,2.517
9/16/2023 5:00,20.844,8.105,2.599
9/16/2023 5:30,20.81,8.085,3.004
9/16/2023 6:00,20.804,8.082,2.856
9/16/2023 6:30,20.788,8.082,2.733
9/16/2023 7:00,20.753,8.074,4.802
9/16/2023 7:30,20.761,8.077,3.985
9/16/2023 8:00,20.792,8.077,3.256
9/16/2023 8:30,20.806,8.075,3.288
9/16/2023 9:00,20.834,8.072,6.474
9/16/2023 9:30,20.891,8.075,3.045
9/16/2023 9:30,20.891,8.075,3.045
9/16/2023 10:00,21.108,8.079,2.856
9/16/2023 10:30,21.281,8.081,2.831
9/16/2023 11:00,21.439,8.083,2.583
9/16/2023 11:30,21.725,8.091,2.132
9/16/2023 12:00,21.81,8.08,2.598
9/16/2023 12:30,21.967,8.082,2.18
9/16/2023 13:00,22.168,8.087,2.084
9/16/2023 13:30,22.254,8.087,2.076
9/16/2023 14:00,22.418,8.083,2.064
9/16/2023 14:30,22.577,8.082,1.899
9/16/2023 15:00,22.619,8.085,2.044
9/16/2023 15:30,22.428,8.088,2.267
9/16/2023 16:00,22.485,8.093,1.954
9/16/2023 16:30,22.301,8.1,1.93
9/16/2023 17:00,22.249,8.106,1.806
9/16/2023 17:30,22.389,8.108,2.292
9/16/2023 18:00,22.548,8.098,1.973
9/16/2023 18:30,22.55,8.092,2.268
9/16/2023 19:00,22.525,8.088,2.259
9/16/2023 19:30,22.511,8.09,1.893
9/16/2023 20:00,22.611,8.085,1.707
9/16/2023 20:30,22.571,8.079,2.779
9/16/2023 21:00,22.469,8.079,1.938
9/16/2023 21:30,22.438,8.079,2.237
9/16/2023 22:00,22.38,8.085,2.693
9/16/2023 22:30,22.269,8.087,1.885
9/16/2023 23:00,22.213,8.089,1.954
9/16/2023 23:30,22.149,8.084,2.029
9/17/2023 0:00,22.067,8.087,2.548
9/17/2023 0:30,22.009,8.088,2.265
9/17/2023 1:00,21.929,8.091,2.046
9/17/2023 1:30,21.777,8.091,1.657
9/17/2023 2:00,21.62,8.09,1.942
9/17/2023 2:30,21.445,8.093,1.596
9/17/2023 3:00,21.37,8.096,1.758
9/17/2023 3:30,21.328,8.103,1.597
9/17/2023 4:00,21.283,8.099,1.847
9/17/2023 4:30,21.271,8.094,1.879
9/17/2023 5:00,21.192,8.101,1.941
9/17/2023 5:30,21.165,8.085,2.197
9/17/2023 6:00,21.147,8.089,1.985
9/17/2023 6:30,21.123,8.087,1.84
9/17/2023 7:00,21.197,8.081,2.003
9/17/2023 7:30,21.279,8.083,2.012
9/17/2023 8:00,21.296,8.083,3.348
9/17/2023 8:30,21.488,8.065,3.337
9/17/2023 9:00,21.567,8.072,3.62
9/17/2023 9:30,21.631,8.063,3.221
9/17/2023 9:30,21.631,8.063,3.221
9/17/2023 10:00,21.748,8.061,3.194
9/17/2023 10:30,21.86,8.062,2.882
9/17/2023 11:00,22.078,8.065,2.759
9/17/2023 11:30,22.189,8.067,3.131
9/17/2023 12:00,22.25,8.071,2.723
9/17/2023 12:30,22.33,8.069,2.444
9/17/2023 13:00,22.489,8.075,2.769
9/17/2023 13:30,22.576,8.078,2.405
9/17/2023 14:00,22.64,8.083,2.485
9/17/2023 14:30,22.583,8.087,2.391
9/17/2023 15:00,22.541,8.088,2.593
9/17/2023 15:30,22.608,8.086,2.555
9/17/2023 16:00,22.707,8.088,2.274
9/17/2023 16:30,22.704,8.087,2.31
9/17/2023 17:00,22.666,8.087,2.596
9/17/2023 17:30,22.613,8.088,2.118
9/17/2023 18:00,22.546,8.093,2.95
9/17/2023 18:30,22.708,8.091,2.665
9/17/2023 19:00,22.689,8.089,2.292
9/17/2023 19:30,22.67,8.089,2.453
9/17/2023 20:00,22.649,8.091,2.431
9/17/2023 20:30,22.634,8.089,2.1
9/17/2023 21:00,22.749,8.086,2.163
9/17/2023 21:30,22.72,8.08,2.254
9/17/2023 22:00,22.688,8.079,1.96
9/17/2023 22:30,22.671,8.082,2.04
9/17/2023 23:00,22.632,8.079,1.996
9/17/2023 23:30,22.577,8.088,2.964
9/18/2023 0:00,22.532,8.076,1.995
9/18/2023 0:30,22.461,8.073,1.99
9/18/2023 1:00,22.352,8.08,2.294
9/18/2023 1:30,22.26,8.08,2.131
9/18/2023 2:00,22.18,8.087,2.94
9/18/2023 2:30,22.094,8.077,2.264
9/18/2023 3:00,21.993,8.069,2.359
9/18/2023 3:30,21.959,8.069,2.339
9/18/2023 4:00,21.898,8.071,2.054
9/18/2023 4:30,21.824,8.076,1.787
9/18/2023 5:00,21.763,8.071,1.999
9/18/2023 5:30,21.724,8.068,1.919
9/18/2023 6:00,21.744,8.072,2.704
9/18/2023 6:30,21.733,8.065,2.604
9/18/2023 7:00,21.682,8.069,2.175
9/18/2023 7:30,21.737,8.068,2.266
9/18/2023 8:00,21.756,8.067,2.468
9/18/2023 8:30,21.875,8.07,3.121
9/18/2023 9:00,21.939,8.062,3.13
9/18/2023 9:30,22.004,8.06,3.22
9/18/2023 9:30,22.004,8.06,3.22
9/18/2023 10:00,22.129,8.054,2.513
9/18/2023 10:30,22.335,8.066,2.901
9/18/2023 11:00,22.612,8.061,4.591
9/18/2023 11:30,22.651,8.065,2.677
9/18/2023 12:00,22.893,8.065,2.55
9/18/2023 12:30,22.841,8.064,2.698
9/18/2023 13:00,22.976,8.07,2.578
9/18/2023 13:30,23.096,8.069,2.484
9/18/2023 14:00,23.191,8.071,2.371
9/18/2023 14:30,23.242,8.071,2.629
9/18/2023 15:00,23.128,8.081,2.296
9/18/2023 15:30,23.081,8.085,2.981
9/18/2023 16:00,22.935,8.086,2.792
9/18/2023 16:30,23.067,8.082,2.462
9/18/2023 17:00,23.007,8.081,2.82
9/18/2023 17:30,22.939,8.083,2.359
9/18/2023 18:00,23.013,8.085,2.185
9/18/2023 18:30,22.861,8.081,2.538
9/18/2023 19:00,22.901,8.089,2.699
9/18/2023 19:30,22.937,8.084,2.248
9/18/2023 20:00,22.991,8.08,2.896
9/18/2023 20:30,22.99,8.082,2.1
9/18/2023 21:00,22.982,8.075,2.311
9/18/2023 21:30,22.918,8.076,3.507
9/18/2023 22:00,22.999,8.079,2.359
9/18/2023 22:30,22.982,8.079,3.778
9/18/2023 23:00,22.925,8.068,1.933
9/18/2023 23:30,22.862,8.068,2.382
9/19/2023 0:00,22.771,8.064,2.177
9/19/2023 0:30,22.687,8.068,2.086
9/19/2023 1:00,22.591,8.063,2.148
9/19/2023 1:30,22.533,8.06,3.191
9/19/2023 2:00,22.456,8.061,2.348
9/19/2023 2:30,22.384,8.061,2.029
9/19/2023 3:00,22.304,8.064,1.678
9/19/2023 3:30,22.247,8.061,2.092
9/19/2023 4:00,22.152,8.056,2.349
9/19/2023 4:30,22.065,8.056,1.914
9/19/2023 5:00,21.974,8.057,2.583
9/19/2023 5:30,21.912,8.054,2.311
9/19/2023 6:00,21.877,8.052,2.056
9/19/2023 6:30,21.853,8.052,2.036
9/19/2023 7:00,21.87,8.053,2.453
9/19/2023 7:30,21.876,8.044,2.707
9/19/2023 8:00,21.924,8.049,2.184
9/19/2023 8:30,22.019,8.051,2.808
9/19/2023 9:00,22.102,8.046,3.181
9/19/2023 9:30,22.172,8.05,3.355
9/19/2023 9:30,22.172,8.05,3.355
9/19/2023 10:00,22.422,8.049,3.219
9/19/2023 10:30,22.518,8.058,2.768
9/19/2023 11:00,22.568,8.062,2.643
9/19/2023 11:30,22.733,8.059,2.813
9/19/2023 12:00,22.825,8.063,2.937
9/19/2023 12:30,22.709,8.063,3.042
9/19/2023 13:00,22.941,8.06,2.669
9/19/2023 13:30,22.898,8.065,3.052
9/19/2023 14:00,22.924,8.064,3.354
9/19/2023 14:30,23.051,8.071,2.585
9/19/2023 15:00,23.116,8.074,2.727
9/19/2023 15:30,23.091,8.076,2.376
9/19/2023 16:00,23.14,8.076,2.768
9/19/2023 16:30,23.144,8.073,2.329
9/19/2023 17:00,23.057,8.079,2.648
9/19/2023 17:30,23.037,8.076,2.331
9/19/2023 18:00,22.97,8.077,2.907
9/19/2023 18:30,22.912,8.082,4.478
9/19/2023 19:00,22.889,8.08,4.71
9/19/2023 19:30,22.886,8.081,2.612
9/19/2023 20:00,22.853,8.077,3.471
9/19/2023 20:30,22.804,8.08,3.09
9/19/2023 21:00,22.746,8.072,2.869
9/19/2023 21:30,22.72,8.074,3.246
9/19/2023 22:00,22.698,8.076,2.638
9/19/2023 22:30,22.686,8.072,2.864
9/19/2023 23:00,22.654,8.07,2.693
9/19/2023 23:30,22.624,8.066,2.747
9/20/2023 0:00,22.591,8.066,2.97
9/20/2023 0:30,22.537,8.062,2.255
9/20/2023 1:00,22.489,8.059,2.518
9/20/2023 1:30,22.449,8.056,2.425
9/20/2023 2:00,22.401,8.059,2.719
9/20/2023 2:30,22.349,8.065,2.634
9/20/2023 3:00,22.289,8.058,3.362
9/20/2023 3:30,22.223,8.049,2.101
9/20/2023 4:00,22.169,8.05,2.394
9/20/2023 4:30,22.097,8.048,2.54
9/20/2023 5:00,22.057,8.047,2.858
9/20/2023 5:30,21.998,8.048,2.038
9/20/2023 6:00,21.974,8.052,2.641
9/20/2023 6:30,21.973,8.051,2.801
9/20/2023 7:00,21.99,8.048,2.647
9/20/2023 7:30,21.976,8.035,2.903
9/20/2023 8:00,22.082,8.043,3.18
9/20/2023 8:30,22.198,8.044,3.504
9/20/2023 9:00,22.288,8.051,2.903
9/20/2023 9:30,22.306,8.047,2.916
9/20/2023 9:30,22.306,8.047,2.916
9/20/2023 10:00,22.615,8.052,3.094
9/20/2023 10:30,22.668,8.056,2.89
9/20/2023 11:00,22.66,8.063,2.668
9/20/2023 11:30,22.594,8.064,3.781
9/20/2023 12:00,,,
9/20/2023 12:30,,,
9/20/2023 13:00,22.577,8.065,4.132
9/20/2023 13:30,22.642,8.066,
9/20/2023 14:00,22.809,8.07,2.851
9/20/2023 14:30,22.683,8.073,3.423
9/20/2023 15:00,22.984,8.065,2.88
9/20/2023 15:30,23.009,8.074,3.325
9/20/2023 16:00,23.138,8.084,2.503
9/20/2023 16:30,23.202,8.078,2.664
9/20/2023 17:00,23.549,8.075,2.308
9/20/2023 17:30,23.454,8.071,2.596
9/20/2023 18:00,23.369,8.062,3.162
9/20/2023 18:30,23.333,8.061,2.188
9/20/2023 19:00,23.298,8.065,2.381
9/20/2023 19:30,23.265,8.067,2.823
9/20/2023 20:00,23.22,8.066,2.086
9/20/2023 20:30,23.039,8.066,2.207
9/20/2023 21:00,22.812,8.065,2.216
9/20/2023 21:30,22.704,8.051,2.438
9/20/2023 22:00,22.607,8.062,2.63
9/20/2023 22:30,22.594,8.061,2.322
9/20/2023 23:00,22.592,8.06,2.185
9/20/2023 23:30,22.555,8.057,2.211
9/21/2023 0:00,22.489,8.054,2.244
9/21/2023 0:30,22.602,8.057,1.902
9/21/2023 1:00,22.646,8.052,1.903
9/21/2023 1:30,22.671,8.033,2.008
9/21/2023 2:00,22.711,8.043,2.204
9/21/2023 2:30,22.63,8.041,1.807
9/21/2023 3:00,22.536,8.031,1.954
9/21/2023 3:30,22.46,8.028,1.717
9/21/2023 4:00,22.359,8.017,1.74
9/21/2023 4:30,22.316,8.024,2.012
9/21/2023 5:00,22.235,8.015,2.003
9/21/2023 5:30,22.198,8.022,1.847
9/21/2023 6:00,22.17,8.025,1.987
9/21/2023 6:30,22.16,8.024,1.988
9/21/2023 7:00,22.157,8.019,2.291
9/21/2023 7:30,22.194,8.029,2.455
9/21/2023 8:00,22.253,8.036,2.426
9/21/2023 8:30,22.381,8.041,3.623
9/21/2023 9:00,22.527,8.038,2.496
9/21/2023 9:30,22.572,8.046,2.408
9/21/2023 9:30,22.572,8.046,2.408
9/21/2023 10:00,22.877,8.05,2.65
9/21/2023 10:30,22.949,8.058,2.565
9/21/2023 11:00,23.102,8.054,2.326
9/21/2023 11:30,23.185,8.068,2.386
9/21/2023 12:00,23.29,8.064,3.324
9/21/2023 12:30,23.261,8.06,2.681
9/21/2023 13:00,23.021,8.069,3.029
9/21/2023 13:30,23.004,8.069,3.942
9/21/2023 14:00,23.166,8.066,3.762
9/21/2023 14:30,22.912,8.069,3.898
9/21/2023 15:00,22.939,8.074,3.817
9/21/2023 15:30,23.152,8.069,3.085
9/21/2023 16:00,23.011,8.075,3.899
9/21/2023 16:30,23.232,8.071,2.65
9/21/2023 17:00,23.318,8.084,2.752
9/21/2023 17:30,23.324,8.086,2.24
9/21/2023 18:00,23.447,8.081,2.491
9/21/2023 18:30,23.524,8.079,2.128
9/21/2023 19:00,23.588,8.074,2.015
9/21/2023 19:30,23.642,8.07,2.199
9/21/2023 20:00,23.609,8.069,1.926
9/21/2023 20:30,23.58,8.069,2.092
9/21/2023 21:00,23.555,8.066,1.804
9/21/2023 21:30,23.331,8.068,2.85
9/21/2023 22:00,22.935,8.062,2.667
9/21/2023 22:30,22.946,8.053,2.877
9/21/2023 23:00,22.929,8.049,3.126
9/21/2023 23:30,23.047,8.031,2.389
9/22/2023 0:00,22.989,8.036,2.818
9/22/2023 0:30,22.886,8.036,2.856
9/22/2023 1:00,22.752,8.028,2.431
9/22/2023 1:30,22.814,8.04,3.062
9/22/2023 2:00,22.649,8.034,2.649
9/22/2023 2:30,22.628,8.033,2.799
9/22/2023 3:00,22.589,8.035,3
9/22/2023 3:30,22.552,8.035,2.942
9/22/2023 4:00,22.505,8.034,3.254
9/22/2023 4:30,22.456,8.036,3.486
9/22/2023 5:00,22.408,8.035,3.473
9/22/2023 5:30,22.374,8.032,3.459
9/22/2023 6:00,22.343,8.03,3.36
9/22/2023 6:30,22.294,8.028,3.629
9/22/2023 7:00,22.239,8.028,3.43
9/22/2023 7:30,22.201,8.031,3.792
9/22/2023 8:00,22.129,8.029,3.729
9/22/2023 8:30,22.096,8.029,3.903
9/22/2023 9:00,22.099,8.028,4.093
9/22/2023 9:30,22.016,8.026,4.52
9/22/2023 9:30,22.016,8.026,4.52
9/22/2023 10:00,22.008,8.03,4.395
9/22/2023 10:30,21.961,8.035,3.988
9/22/2023 11:00,21.963,8.042,4.024
9/22/2023 11:30,21.977,8.045,4.292
9/22/2023 12:00,21.941,8.049,4.194
9/22/2023 12:30,21.95,8.053,4.05
9/22/2023 13:00,21.969,8.057,4.13
9/22/2023 13:30,22.005,8.062,3.938
9/22/2023 14:00,22.025,8.057,4.365
9/22/2023 14:30,22.012,8.067,4.049
9/22/2023 15:00,22.003,8.067,3.926
9/22/2023 15:30,21.984,8.07,3.931
9/22/2023 16:00,21.936,8.072,3.698
9/22/2023 16:30,21.94,8.072,4.117
9/22/2023 17:00,21.924,8.07,4.105
9/22/2023 17:30,21.836,8.071,3.706
9/22/2023 18:00,21.789,8.071,3.894
9/22/2023 18:30,21.764,8.068,3.996
9/22/2023 19:00,21.697,8.068,3.757
9/22/2023 19:30,21.652,8.068,3.811
9/22/2023 20:00,21.602,8.065,3.765
9/22/2023 20:30,21.539,8.062,3.97
9/22/2023 21:00,21.512,8.06,3.693
9/22/2023 21:30,21.454,8.063,3.599
9/22/2023 22:00,21.375,8.066,3.443
9/22/2023 22:30,21.315,8.063,3.337
9/22/2023 23:00,21.29,8.06,3.751
9/22/2023 23:30,21.05,8.056,3.467
9/23/2023 0:00,21.03,8.054,3.642
9/23/2023 0:30,20.97,8.058,3.34
9/23/2023 1:00,20.928,8.055,3.197
9/23/2023 1:30,20.832,8.054,3.081
9/23/2023 2:00,20.789,8.051,3.143
9/23/2023 2:30,20.687,8.055,3.31
9/23/2023 3:00,20.61,8.054,3.055
9/23/2023 3:30,20.559,8.057,3.005
9/23/2023 4:00,20.569,8.053,3.042
9/23/2023 4:30,20.519,8.052,3.088
9/23/2023 5:00,20.393,8.054,2.816
9/23/2023 5:30,20.225,8.055,2.973
9/23/2023 6:00,20.359,8.055,2.874
9/23/2023 6:30,20.051,8.054,2.282
9/23/2023 7:00,20.183,8.051,2.685
9/23/2023 7:30,20.242,8.056,3.14
9/23/2023 8:00,20.058,8.048,2.796
9/23/2023 8:30,19.941,8.053,2.514
9/23/2023 9:00,19.923,8.059,2.518
9/23/2023 9:30,20.024,8.056,2.628
9/23/2023 9:30,20.024,8.056,2.628
9/23/2023 10:00,20.138,8.065,2.686
9/23/2023 10:30,20.122,8.065,2.725
9/23/2023 11:00,20.294,8.067,2.686
9/23/2023 11:30,20.489,8.071,3.046
9/23/2023 12:00,20.645,8.071,2.666
9/23/2023 12:30,20.606,8.08,2.791
9/23/2023 13:00,20.752,8.082,2.988
9/23/2023 13:30,20.704,8.084,3.228
9/23/2023 14:00,20.72,8.091,3.507
9/23/2023 14:30,20.7,8.096,3.02
9/23/2023 15:00,20.706,8.098,3.167
9/23/2023 15:30,20.681,8.098,3.18
9/23/2023 16:00,20.678,8.102,2.872
9/23/2023 16:30,20.618,8.1,2.946
9/23/2023 17:00,20.619,8.101,2.83
9/23/2023 17:30,20.56,8.1,2.877
9/23/2023 18:00,20.515,8.099,3.152
9/23/2023 18:30,20.466,8.095,3.136
9/23/2023 19:00,20.431,8.094,3.312
9/23/2023 19:30,20.406,8.095,3.476
9/23/2023 20:00,20.37,8.091,3.269
9/23/2023 20:30,20.302,8.09,3.183
9/23/2023 21:00,20.267,8.089,3.327
9/23/2023 21:30,20.266,8.09,3.464
9/23/2023 22:00,20.204,8.086,3.046
9/23/2023 22:30,20.169,8.081,3.15
9/23/2023 23:00,20.083,8.08,3.222
9/23/2023 23:30,20.043,8.076,2.778
9/24/2023 0:00,20.003,8.075,2.741
9/24/2023 0:30,20.098,8.075,3.246
9/24/2023 1:00,20.055,8.076,3.298
9/24/2023 1:30,19.991,8.071,3.511
9/24/2023 2:00,19.921,8.071,3.443
9/24/2023 2:30,19.82,8.07,2.977
9/24/2023 3:00,19.805,8.069,2.804
9/24/2023 3:30,19.757,8.068,3.279
9/24/2023 4:00,19.692,8.071,3.23
9/24/2023 4:30,19.648,8.071,3.09
9/24/2023 5:00,19.616,8.065,3.148
9/24/2023 5:30,19.573,8.064,3.356
9/24/2023 6:00,19.535,8.065,3.488
9/24/2023 6:30,19.499,8.065,3.455
9/24/2023 7:00,19.491,8.064,3.863
9/24/2023 7:30,19.458,8.064,3.024
9/24/2023 8:00,19.445,8.065,3.704
9/24/2023 8:30,19.434,8.067,3.267
9/24/2023 9:00,19.439,8.068,3.233
9/24/2023 9:30,19.467,8.07,3.363
9/24/2023 9:30,19.467,8.07,3.363
9/24/2023 10:00,19.485,8.071,3.509
9/24/2023 10:30,19.568,8.072,3.467
9/24/2023 11:00,19.64,8.073,3.092
9/24/2023 11:30,20.041,8.08,3.377
9/24/2023 12:00,20.309,8.078,3.323
9/24/2023 12:30,20.313,8.086,3.465
9/24/2023 13:00,20.415,8.087,2.985
9/24/2023 13:30,20.389,8.089,2.701
9/24/2023 14:00,20.402,8.096,2.922
9/24/2023 14:30,20.47,8.1,2.93
9/24/2023 15:00,20.51,8.102,2.73
9/24/2023 15:30,20.479,8.106,2.888
9/24/2023 16:00,20.413,8.108,2.574
9/24/2023 16:30,20.388,8.107,2.83
9/24/2023 17:00,20.379,8.105,2.827
9/24/2023 17:30,20.329,8.103,2.866
9/24/2023 18:00,20.274,8.101,2.624
9/24/2023 18:30,20.276,8.103,2.995
9/24/2023 19:00,20.246,8.102,2.77
9/24/2023 19:30,20.21,8.099,2.823
9/24/2023 20:00,20.187,8.097,2.841
9/24/2023 20:30,20.169,8.093,2.949
9/24/2023 21:00,20.151,8.095,3.017
9/24/2023 21:30,20.125,8.093,2.943
9/24/2023 22:00,20.086,8.09,2.87
9/24/2023 22:30,20.051,8.089,3.05
9/24/2023 23:00,20.012,8.09,2.617
9/24/2023 23:30,20.042,8.087,2.694
9/25/2023 0:00,19.999,8.084,2.824
9/25/2023 0:30,19.887,8.072,2.378
9/25/2023 1:00,19.908,8.072,2.57
9/25/2023 1:30,19.941,8.082,2.591
9/25/2023 2:00,19.976,8.08,2.988
9/25/2023 2:30,19.761,8.071,2.505
9/25/2023 3:00,19.795,8.079,2.563
9/25/2023 3:30,19.689,8.079,2.488
9/25/2023 4:00,19.624,8.067,2.051
9/25/2023 4:30,19.65,8.074,2.251
9/25/2023 5:00,19.618,8.075,2.594
9/25/2023 5:30,19.576,8.077,2.205
9/25/2023 6:00,19.546,8.078,2.414
9/25/2023 6:30,19.589,8.072,2.255
9/25/2023 7:00,19.577,8.074,2.095
9/25/2023 7:30,19.599,8.075,2.662
9/25/2023 8:00,19.596,8.074,2.615
9/25/2023 8:30,19.623,8.071,2.441
9/25/2023 9:00,19.579,8.067,2.655
9/25/2023 9:30,19.591,8.067,2.857
9/25/2023 9:30,19.591,8.067,2.857
9/25/2023 10:00,17.796,,1.967
9/25/2023 10:30,19.807,8.088,2.568
9/25/2023 11:00,19.96,8.085,2.818
9/25/2023 11:30,20.095,8.093,2.45
9/25/2023 12:00,20.323,8.086,2.191
9/25/2023 12:30,20.383,8.086,2.1
9/25/2023 13:00,20.298,8.097,2.218
9/25/2023 13:30,20.361,8.102,2.405
9/25/2023 14:00,20.517,8.104,2.271
9/25/2023 14:30,20.58,8.103,2.917
9/25/2023 15:00,20.628,8.1,3.066
9/25/2023 15:30,20.737,8.102,2.62
9/25/2023 16:00,20.896,8.103,2.966
9/25/2023 16:30,20.963,8.1,2.505
9/25/2023 17:00,21.012,8.097,1.86
9/25/2023 17:30,20.966,8.093,2.333
9/25/2023 18:00,21.001,8.087,1.954
9/25/2023 18:30,20.977,8.09,1.971
9/25/2023 19:00,20.947,8.093,2.367
9/25/2023 19:30,20.873,8.097,2.576
9/25/2023 20:00,20.83,8.096,2.061
9/25/2023 20:30,20.8,8.093,1.834
9/25/2023 21:00,20.745,8.091,1.763
9/25/2023 21:30,20.702,8.087,1.856
9/25/2023 22:00,20.659,8.09,1.949
9/25/2023 22:30,20.581,8.084,1.766
9/25/2023 23:00,20.52,8.087,1.885
9/25/2023 23:30,20.503,8.086,2.044
9/26/2023 0:00,20.378,8.086,2.796
9/26/2023 0:30,20.351,8.086,1.915
9/26/2023 1:00,20.303,8.085,2.047
9/26/2023 1:30,20.274,8.085,2.492
9/26/2023 2:00,20.239,8.078,2.535
9/26/2023 2:30,20.226,8.076,4.391
9/26/2023 3:00,20.236,8.083,2.437
9/26/2023 3:30,20.186,8.076,2.129
9/26/2023 4:00,20.169,8.073,2.549
9/26/2023 4:30,20.122,8.072,2.511
9/26/2023 5:00,20.108,8.07,2.736
9/26/2023 5:30,20.091,8.067,2.921
9/26/2023 6:00,20.062,8.068,2.596
9/26/2023 6:30,20.054,8.064,3.43
9/26/2023 7:00,20.093,8.066,2.498
9/26/2023 7:30,20.112,8.066,3.045
9/26/2023 8:00,20.151,8.052,2.392
9/26/2023 8:30,20.2,8.064,2.215
9/26/2023 9:00,20.163,8.071,2.571
9/26/2023 9:30,20.291,8.069,2.543
9/26/2023 9:30,20.291,8.069,2.543
9/26/2023 10:00,20.399,8.075,2.803
9/26/2023 10:30,20.565,8.074,2.281
9/26/2023 11:00,20.574,8.08,2.847
